     sl3_layer5_s4 | regionGas2_s4 | -3.9813477*cm -5.0857944*cm -8.6395315*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad  |    4   2   3   5
     sl3_layer6_s4 | regionGas2_s4 | -3.9751964*cm -6.1695471*cm -6.7738135*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad  |    4   2   3   6
            sl4_s4 | regionGas2_s4 | 4.0780237*cm -6.8055714*cm 9.168173*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 6.9152685*cm 0*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |    4   2   4
     sl4_layer1_s4 | regionGas2_s4 | 4.1377253*cm -5.6522896*cm 4.2286955*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad  |    4   2   4   1
     sl4_layer2_s4 | regionGas2_s4 | 4.1312112*cm -6.7999812*cm 6.2044865*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad  |    4   2   4   2
     sl4_layer3_s4 | regionGas2_s4 | 4.1909128*cm -5.6466994*cm 8.1802775*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad  |    4   2   4   3
     sl4_layer4_s4 | regionGas2_s4 | 4.1843987*cm -6.7943909*cm 10.1560685*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad  |    4   2   4   4
     sl4_layer5_s4 | regionGas2_s4 | 4.2441003*cm -5.6411092*cm 12.1318595*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad  |    4   2   4   5
     sl4_layer6_s4 | regionGas2_s4 | 4.2375861*cm -6.7888007*cm 14.1076505*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad  |    4   2   4   6
        region2_s5 |     root | -76.5648365*cm -132.614187*cm 336.7738086*cm | ordered: zxy -150*deg 25*deg 0*deg |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 133.1382066*cm 5.1401966*cm 144.4712057*cm 0*rad 145.953716*cm 5.1401966*cm 157.8828168*cm 0*rad  |    5   2   0   0
     regionGas2_s5 | region2_s5 | 0*cm 0.5447266*cm -0*cm | 0 0 0 |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 131.4761774*cm 5.0131796*cm 142.6048516*cm 0*rad 144.2916867*cm 5.0131796*cm 156.0164627*cm 0*rad  |    5   2   0   0
            sl3_s5 | regionGas2_s5 | -3.8245233*cm -6.1853835*cm -11.4381085*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 6.530013*cm 0*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |    5   2   3
     sl3_layer1_s5 | regionGas2_s5 | -3.880899*cm -5.096352*cm -16.1024035*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad  |    5   2   3   1
     sl3_layer2_s5 | regionGas2_s5 | -3.8747477*cm -6.1801047*cm -14.2366855*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad  |    5   2   3   2
     sl3_layer3_s5 | regionGas2_s5 | -3.9311233*cm -5.0910732*cm -12.3709675*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad  |    5   2   3   3
     sl3_layer4_s5 | regionGas2_s5 | -3.9249721*cm -6.1748259*cm -10.5052495*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad  |    5   2   3   4
     sl3_layer5_s5 | regionGas2_s5 | -3.9813477*cm -5.0857944*cm -8.6395315*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad  |    5   2   3   5
     sl3_layer6_s5 | regionGas2_s5 | -3.9751964*cm -6.1695471*cm -6.7738135*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad  |    5   2   3   6
            sl4_s5 | regionGas2_s5 | 4.0780237*cm -6.8055714*cm 9.168173*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 6.9152685*cm 0*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |    5   2   4
     sl4_layer1_s5 | regionGas2_s5 | 4.1377253*cm -5.6522896*cm 4.2286955*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad  |    5   2   4   1
     sl4_layer2_s5 | regionGas2_s5 | 4.1312112*cm -6.7999812*cm 6.2044865*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad  |    5   2   4   2
     sl4_layer3_s5 | regionGas2_s5 | 4.1909128*cm -5.6466994*cm 8.1802775*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad  |    5   2   4   3
     sl4_layer4_s5 | regionGas2_s5 | 4.1843987*cm -6.7943909*cm 10.1560685*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad  |    5   2   4   4
     sl4_layer5_s5 | regionGas2_s5 | 4.2441003*cm -5.6411092*cm 12.1318595*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad  |    5   2   4   5
     sl4_layer6_s5 | regionGas2_s5 | 4.2375861*cm -6.7888007*cm 14.1076505*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad  |    5   2   4   6
        region2_s6 |     root | 76.5648365*cm -132.614187*cm 336.7738086*cm | ordered: zxy -210*deg 25*deg 0*deg |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 133.1382066*cm 5.1401966*cm 144.4712057*cm 0*rad 145.953716*cm 5.1401966*cm 157.8828168*cm 0*rad  |    6   2   0   0
     regionGas2_s6 | region2_s6 | 0*cm 0.5447266*cm -0*cm | 0 0 0 |   G4Trap | 22.0499015*cm -0.1739299*rad 1.5707963*rad 131.4761774*cm 5.0131796*cm 142.6048516*cm 0*rad 144.2916867*cm 5.0131796*cm 156.0164627*cm 0*rad  |    6   2   0   0
            sl3_s6 | regionGas2_s6 | -3.8245233*cm -6.1853835*cm -11.4381085*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 6.530013*cm 0*rad 1.5707963*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad 121.7205252*cm 5.3341535*cm 134.5142977*cm -0.1334891*rad  |    6   2   3
     sl3_layer1_s6 | regionGas2_s6 | -3.880899*cm -5.096352*cm -16.1024035*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad 121.7205252*cm 6.3648762*cm 135.5450204*cm -0.1334891*rad  |    6   2   3   1
     sl3_layer2_s6 | regionGas2_s6 | -3.8747477*cm -6.1801047*cm -14.2366855*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad 121.7205252*cm 6.2524118*cm 135.432556*cm -0.1334891*rad  |    6   2   3   2
     sl3_layer3_s6 | regionGas2_s6 | -3.9311233*cm -5.0910732*cm -12.3709675*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad 121.7205252*cm 7.2831344*cm 136.4632787*cm -0.1334891*rad  |    6   2   3   3
     sl3_layer4_s6 | regionGas2_s6 | -3.9249721*cm -6.1748259*cm -10.5052495*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad 121.7205252*cm 7.17067*cm 136.3508143*cm -0.1334891*rad  |    6   2   3   4
     sl3_layer5_s6 | regionGas2_s6 | -3.9813477*cm -5.0857944*cm -8.6395315*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad 121.7205252*cm 8.2013927*cm 137.381537*cm -0.1334891*rad  |    6   2   3   5
     sl3_layer6_s6 | regionGas2_s6 | -3.9751964*cm -6.1695471*cm -6.7738135*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 0.922859*cm -0.4363323*rad 1.5707963*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad 121.7205252*cm 8.0889283*cm 137.2690725*cm -0.1334891*rad  |    6   2   3   6
            sl4_s6 | regionGas2_s6 | 4.0780237*cm -6.8055714*cm 9.168173*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 6.9152685*cm 0*rad 1.5707963*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad 128.9017516*cm 6.1582677*cm 142.9597385*cm 0.1334891*rad  |    6   2   4
     sl4_layer1_s6 | regionGas2_s6 | 4.1377253*cm -5.6522896*cm 4.2286955*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad 128.9017516*cm 7.2498007*cm 144.0512714*cm 0.1334891*rad  |    6   2   4   1
     sl4_layer2_s6 | regionGas2_s6 | 4.1312112*cm -6.7999812*cm 6.2044865*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad 128.9017516*cm 7.1307011*cm 143.9321718*cm 0.1334891*rad  |    6   2   4   2
     sl4_layer3_s6 | regionGas2_s6 | 4.1909128*cm -5.6466994*cm 8.1802775*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad 128.9017516*cm 8.222234*cm 145.0237048*cm 0.1334891*rad  |    6   2   4   3
     sl4_layer4_s6 | regionGas2_s6 | 4.1843987*cm -6.7943909*cm 10.1560685*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad 128.9017516*cm 8.1031345*cm 144.9046052*cm 0.1334891*rad  |    6   2   4   4
     sl4_layer5_s6 | regionGas2_s6 | 4.2441003*cm -5.6411092*cm 12.1318595*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad 128.9017516*cm 9.1946674*cm 145.9961381*cm 0.1334891*rad  |    6   2   4   5
     sl4_layer6_s6 | regionGas2_s6 | 4.2375861*cm -6.7888007*cm 14.1076505*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 0.9778955*cm -0.4363323*rad 1.5707963*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad 128.9017516*cm 9.0755678*cm 145.8770385*cm 0.1334891*rad  |    6   2   4   6
        region3_s1 |     root | 219.1768023*cm 0*cm 459.6913298*cm | ordered: zxy 90*deg 25*deg 0*deg |   G4Trap | 27.191211*cm -0.1742584*rad 1.5707963*rad 200.2751517*cm 8.1431899*cm 213.5310757*cm 0*rad 216.0603933*cm 8.1431899*cm 229.7192916*cm 0*rad  |    1   3   0   0
     regionGas3_s1 | region3_s1 | 0*cm 2.3232334*cm 0*cm | 0 0 0 |   G4Trap | 27.191211*cm -0.1742584*rad 1.5707963*rad 196.9932253*cm 9.9229354*cm 211.9451119*cm 0*rad 212.7784669*cm 9.9229354*cm 228.1333279*cm 0*rad  |    1   3   0   0
            sl5_s1 | regionGas3_s1 | -5.6658361*cm -9.87142*cm -10.211981*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 9.81897*cm 0*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |    1   3   5
     sl5_layer1_s1 | regionGas3_s1 | -5.7472309*cm -8.2342333*cm -17.225531*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 12.0645566*cm 202.3905122*cm -0.1323475*rad 183.0272291*cm 12.0645566*cm 202.3905122*cm -0.1323475*rad  |    1   3   5   1
     sl5_layer2_s1 | regionGas3_s1 | -5.7383497*cm -9.8637986*cm -14.420111*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 11.8988586*cm 202.2248142*cm -0.1323475*rad 183.0272291*cm 11.8988586*cm 202.2248142*cm -0.1323475*rad  |    1   3   5   2
     sl5_layer3_s1 | regionGas3_s1 | -5.8197445*cm -8.2266118*cm -11.614691*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 13.417461*cm 203.7434166*cm -0.1323475*rad 183.0272291*cm 13.417461*cm 203.7434166*cm -0.1323475*rad  |    1   3   5   3
     sl5_layer4_s1 | regionGas3_s1 | -5.8108633*cm -9.8561771*cm -8.809271*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 13.2517629*cm 203.5777185*cm -0.1323475*rad 183.0272291*cm 13.2517629*cm 203.5777185*cm -0.1323475*rad  |    1   3   5   4
     sl5_layer5_s1 | regionGas3_s1 | -5.8922581*cm -8.2189903*cm -6.003851*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 14.7703654*cm 205.096321*cm -0.1323475*rad 183.0272291*cm 14.7703654*cm 205.096321*cm -0.1323475*rad  |    1   3   5   5
     sl5_layer6_s1 | regionGas3_s1 | -5.8833769*cm -9.8485556*cm -3.198431*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 14.6046673*cm 204.9306229*cm -0.1323475*rad 183.0272291*cm 14.6046673*cm 204.9306229*cm -0.1323475*rad  |    1   3   5   6
            sl6_s1 | regionGas3_s1 | 5.9501075*cm -9.9077802*cm 12.3758*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 10.268811*cm 0*rad 1.5707963*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad  |    1   3   6
     sl6_layer1_s1 | regionGas3_s1 | 6.0352312*cm -8.1955883*cm 5.040935*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 13.0781061*cm 212.1235524*cm 0.1323475*rad 191.41234*cm 13.0781061*cm 212.1235524*cm 0.1323475*rad  |    1   3   6   1
     sl6_layer2_s1 | regionGas3_s1 | 6.0259432*cm -9.8998096*cm 7.974881*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 12.9048168*cm 211.9502632*cm 0.1323475*rad 191.41234*cm 12.9048168*cm 211.9502632*cm 0.1323475*rad  |    1   3   6   2
     sl6_layer3_s1 | regionGas3_s1 | 6.1110669*cm -8.1876177*cm 10.908827*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 14.4929917*cm 213.538438*cm 0.1323475*rad 191.41234*cm 14.4929917*cm 213.538438*cm 0.1323475*rad  |    1   3   6   3
     sl6_layer4_s1 | regionGas3_s1 | 6.1017789*cm -9.8918389*cm 13.842773*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 14.3197024*cm 213.3651488*cm 0.1323475*rad 191.41234*cm 14.3197024*cm 213.3651488*cm 0.1323475*rad  |    1   3   6   4
     sl6_layer5_s1 | regionGas3_s1 | 6.1869026*cm -8.179647*cm 16.776719*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 15.9078773*cm 214.9533236*cm 0.1323475*rad 191.41234*cm 15.9078773*cm 214.9533236*cm 0.1323475*rad  |    1   3   6   5
     sl6_layer6_s1 | regionGas3_s1 | 6.1776146*cm -9.8838683*cm 19.710665*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 15.734588*cm 214.7800344*cm 0.1323475*rad 191.41234*cm 15.734588*cm 214.7800344*cm 0.1323475*rad  |    1   3   6   6
        region3_s2 |     root | 109.5884011*cm 189.8126787*cm 459.6913298*cm | ordered: zxy 30*deg 25*deg 0*deg |   G4Trap | 27.191211*cm -0.1742584*rad 1.5707963*rad 200.2751517*cm 8.1431899*cm 213.5310757*cm 0*rad 216.0603933*cm 8.1431899*cm 229.7192916*cm 0*rad  |    2   3   0   0
     regionGas3_s2 | region3_s2 | 0*cm 2.3232334*cm 0*cm | 0 0 0 |   G4Trap | 27.191211*cm -0.1742584*rad 1.5707963*rad 196.9932253*cm 9.9229354*cm 211.9451119*cm 0*rad 212.7784669*cm 9.9229354*cm 228.1333279*cm 0*rad  |    2   3   0   0
            sl5_s2 | regionGas3_s2 | -5.6658361*cm -9.87142*cm -10.211981*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 9.81897*cm 0*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |    2   3   5
     sl5_layer1_s2 | regionGas3_s2 | -5.7472309*cm -8.2342333*cm -17.225531*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 12.0645566*cm 202.3905122*cm -0.1323475*rad 183.0272291*cm 12.0645566*cm 202.3905122*cm -0.1323475*rad  |    2   3   5   1
     sl5_layer2_s2 | regionGas3_s2 | -5.7383497*cm -9.8637986*cm -14.420111*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 11.8988586*cm 202.2248142*cm -0.1323475*rad 183.0272291*cm 11.8988586*cm 202.2248142*cm -0.1323475*rad  |    2   3   5   2
     sl5_layer3_s2 | regionGas3_s2 | -5.8197445*cm -8.2266118*cm -11.614691*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 13.417461*cm 203.7434166*cm -0.1323475*rad 183.0272291*cm 13.417461*cm 203.7434166*cm -0.1323475*rad  |    2   3   5   3
     sl5_layer4_s2 | regionGas3_s2 | -5.8108633*cm -9.8561771*cm -8.809271*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 13.2517629*cm 203.5777185*cm -0.1323475*rad 183.0272291*cm 13.2517629*cm 203.5777185*cm -0.1323475*rad  |    2   3   5   4
     sl5_layer5_s2 | regionGas3_s2 | -5.8922581*cm -8.2189903*cm -6.003851*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 14.7703654*cm 205.096321*cm -0.1323475*rad 183.0272291*cm 14.7703654*cm 205.096321*cm -0.1323475*rad  |    2   3   5   5
     sl5_layer6_s2 | regionGas3_s2 | -5.8833769*cm -9.8485556*cm -3.198431*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 1.39271*cm -0.4363323*rad 1.5707963*rad 183.0272291*cm 14.6046673*cm 204.9306229*cm -0.1323475*rad 183.0272291*cm 14.6046673*cm 204.9306229*cm -0.1323475*rad  |    2   3   5   6
            sl6_s2 | regionGas3_s2 | 5.9501075*cm -9.9077802*cm 12.3758*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 10.268811*cm 0*rad 1.5707963*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad 191.41234*cm 11.4899312*cm 210.5353776*cm 0.1323475*rad  |    2   3   6
     sl6_layer1_s2 | regionGas3_s2 | 6.0352312*cm -8.1955883*cm 5.040935*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 13.0781061*cm 212.1235524*cm 0.1323475*rad 191.41234*cm 13.0781061*cm 212.1235524*cm 0.1323475*rad  |    2   3   6   1
     sl6_layer2_s2 | regionGas3_s2 | 6.0259432*cm -9.8998096*cm 7.974881*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 12.9048168*cm 211.9502632*cm 0.1323475*rad 191.41234*cm 12.9048168*cm 211.9502632*cm 0.1323475*rad  |    2   3   6   2
     sl6_layer3_s2 | regionGas3_s2 | 6.1110669*cm -8.1876177*cm 10.908827*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 14.4929917*cm 213.538438*cm 0.1323475*rad 191.41234*cm 14.4929917*cm 213.538438*cm 0.1323475*rad  |    2   3   6   3
     sl6_layer4_s2 | regionGas3_s2 | 6.1017789*cm -9.8918389*cm 13.842773*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 14.3197024*cm 213.3651488*cm 0.1323475*rad 191.41234*cm 14.3197024*cm 213.3651488*cm 0.1323475*rad  |    2   3   6   4
     sl6_layer5_s2 | regionGas3_s2 | 6.1869026*cm -8.179647*cm 16.776719*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 15.9078773*cm 214.9533236*cm 0.1323475*rad 191.41234*cm 15.9078773*cm 214.9533236*cm 0.1323475*rad  |    2   3   6   5
     sl6_layer6_s2 | regionGas3_s2 | 6.1776146*cm -9.8838683*cm 19.710665*cm | ordered: yxz 0*deg 0*deg -6*deg |   G4Trap | 1.456973*cm -0.4363323*rad 1.5707963*rad 191.41234*cm 15.734588*cm 214.7800344*cm 0.1323475*rad 191.41234*cm 15.734588*cm 214.7800344*cm 0.1323475*rad  |    2   3   6   6
        region3_s3 |     root | -109.5884011*cm 189.8126787*cm 459.6913298*cm | ordered: zxy -30*deg 25*deg 0*deg |   G4Trap | 27.191211*cm -0.1742584*rad 1.5707963*rad 200.2751517*cm 8.1431899*cm 213.5310757*cm 0*rad 216.0603933*cm 8.1431899*cm 229.7192916*cm 0*rad  |    3   3   0   0
     regionGas3_s3 | region3_s3 | 0*cm 2.3232334*cm 0*cm | 0 0 0 |   G4Trap | 27.191211*cm -0.1742584*rad 1.5707963*rad 196.9932253*cm 9.9229354*cm 211.9451119*cm 0*rad 212.7784669*cm 9.9229354*cm 228.1333279*cm 0*rad  |    3   3   0   0
            sl5_s3 | regionGas3_s3 | -5.6658361*cm -9.87142*cm -10.211981*cm | ordered: yxz 0*deg 0*deg 6*deg |   G4Trap | 9.81897*cm 0*rad 1.5707963*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad 183.0272291*cm 10.5459542*cm 200.8719098*cm -0.1323475*rad  |    3   3   5
